Timestamp	ActionName	ActionSourceObj	ActionSourceObjName	ActionSourceObjID	ActionTargetObj	ActionTargetObjName	ActionTargetObjID
1219.913	AxisRelease	UnityEngine.GameObject	axis Price	-8919216			
1219.913	AxisGrab	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1219.913	AxisRelease	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1225.947	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
1225.949	AxisReleasedInVis	UnityEngine.GameObject	axis Building-Type	-8920406			
1225.950	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8919216			
1225.952	AxisReleasedInVis	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1226.151	AxisExited	UnityEngine.GameObject	axis Price	-8919216			
1226.151	AxisExited	UnityEngine.GameObject	axis Building-Type	-8920406			
1226.151	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1226.151	VisExited	UnityEngine.GameObject	axis Price axis Building-Type axis Neighbourhood visualisation	-8925108			
