Timestamp	HeadPosition.x	HeadPosition.y	HeadPosition.z	HeadRotation.x	HeadRotation.y	HeadRotation.z	HeadRotation.w	LeftPosition.x	LeftPosition.y	LeftPosition.z	LeftRotation.x	LeftRotation.y	LeftRotation.z	LeftRotation.w	LeftTrigger	LeftGrip	LeftTouchpad	LeftTouchpadAngle	RightPosition.x	RightPosition.y	RightPosition.z	RightRotation.x	RightRotation.y	RightRotation.z	RightRotation.w	RightTrigger	RightGrip	RightTouchpad	RightTouchpadAngle	GazeObject	GazeObjectOriginalOwner	GazeObjectOwner	GazeObjectID	LeftPointObject	LeftPointObjectOriginalOwner	LeftPointObjectOwner	LeftPointObjectID	LeftPointObjectDistanceFromLeftController	LeftGrabbedObject	LeftGrabbedObjectOriginalOwner	LeftGrabbedObjectOwner	LeftGrabbedObjectID	LeftGrabbedObjectDistanceFromLeftController	RightPointObject	RightPointObjectOriginalOwner	RightPointObjectOwner	RightPointObjectID	RightPointObjectDistanceFromRightControllerRightGrabbedObject	RightGrabbedObjectOriginalOwnerRightGrabbedObjectOwner	RightGrabbedObjectIDRightGrabbedObjectDistanceFromRightController
179.3311	0.0734	1.2049	1.7847	-0.0847	-0.9930	0.0104	0.0822	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2295	0.8548	1.6010	-0.0202	0.9080	0.1815	0.3770	False	false	False	False	Monitor	1	1	-1368																				
179.3862	0.0791	1.2069	1.7838	-0.0821	-0.9950	-0.0016	0.0573	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2291	0.8545	1.6008	-0.0207	0.9082	0.1812	0.3767	False	false	False	False	Monitor	1	1	-1368																				
179.4425	0.0875	1.2088	1.7830	-0.0816	-0.9964	-0.0126	0.0198	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2290	0.8543	1.6006	-0.0212	0.9084	0.1810	0.3763	False	false	False	False	Monitor	1	1	-1368																				
179.4883	0.0940	1.2094	1.7830	-0.0809	-0.9965	-0.0181	-0.0098	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2292	0.8544	1.6007	-0.0232	0.9081	0.1815	0.3766	False	false	False	False	Monitor	1	1	-1368																				
179.5538	0.1009	1.2096	1.7839	-0.0786	-0.9959	-0.0200	-0.0393	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2311	0.8541	1.6008	-0.0215	0.9074	0.1793	0.3796	False	false	False	False	Monitor	1	1	-1368																				
179.6091	0.1039	1.2100	1.7844	-0.0783	-0.9954	-0.0217	-0.0508	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2323	0.8548	1.6012	-0.0217	0.9064	0.1811	0.3811	False	false	False	False	Monitor	1	1	-1368																				
179.6577	0.1051	1.2103	1.7847	-0.0790	-0.9951	-0.0232	-0.0543	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2330	0.8551	1.6013	-0.0216	0.9060	0.1820	0.3817	False	false	False	False	Monitor	1	1	-1368																				
179.7209	0.1061	1.2108	1.7848	-0.0796	-0.9949	-0.0256	-0.0564	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2338	0.8536	1.6007	-0.0194	0.9069	0.1773	0.3817	False	false	False	False	Monitor	1	1	-1368																				
179.7759	0.1068	1.2112	1.7842	-0.0794	-0.9948	-0.0284	-0.0579	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2332	0.8526	1.6005	-0.0193	0.9075	0.1768	0.3807	False	false	False	False	Monitor	1	1	-1368																				
179.8264	0.1074	1.2117	1.7834	-0.0791	-0.9946	-0.0318	-0.0594	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2325	0.8517	1.6003	-0.0186	0.9086	0.1747	0.3788	False	false	False	False	Monitor	1	1	-1368																				
179.8865	0.1086	1.2130	1.7823	-0.0799	-0.9942	-0.0377	-0.0619	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2319	0.8508	1.5997	-0.0174	0.9102	0.1725	0.3762	False	false	False	False	Monitor	1	1	-1368																				
179.942	0.1093	1.2146	1.7816	-0.0819	-0.9938	-0.0413	-0.0631	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2331	0.8506	1.5993	-0.0197	0.9087	0.1736	0.3791	False	false	False	False	Monitor	1	1	-1368																				
179.9984	0.1094	1.2155	1.7814	-0.0842	-0.9936	-0.0416	-0.0627	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2348	0.8497	1.5981	-0.0206	0.9083	0.1706	0.3815	False	false	False	False	Monitor	1	1	-1368																				
180.0537	0.1093	1.2168	1.7811	-0.0886	-0.9931	-0.0462	-0.0615	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2369	0.8494	1.5979	-0.0204	0.9075	0.1679	0.3844	False	false	False	False	Monitor	1	1	-1368																				
180.0997	0.1092	1.2180	1.7808	-0.0934	-0.9923	-0.0530	-0.0620	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2370	0.8508	1.5984	-0.0219	0.9065	0.1719	0.3850	False	false	False	False	Monitor	1	1	-1368																				
180.1649	0.1092	1.2197	1.7798	-0.0988	-0.9911	-0.0613	-0.0653	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2369	0.8517	1.5993	-0.0245	0.9055	0.1755	0.3855	False	false	False	False	Monitor	1	1	-1368																				
